TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,SaleType,EarnedRewardPoints
405,2024-11-19,1080,2019.0,401,0.0,3135.24,Payment,313524
406,2025-02-07,1066,2041.0,401,3.0,4199.55,Rewards,0
407,2024-06-14,1071,2079.0,403,1.0,4491.4,Payment,449140
408,2025-05-20,1165,2001.0,402,0.0,818.46,Payment,81846
409,2024-12-14,1071,2092.0,403,1.0,480.54,Rewards,0
410,2025-04-03,1116,2072.0,401,3.0,192.63,Rewards,0
411,2025-01-24,1050,2062.0,403,1.0,1258.06,Rewards,0
412,2025-04-26,1115,2040.0,402,2.0,144.21,Rewards,0
413,2024-08-09,1056,2082.0,404,2.0,1479.3,Payment,147930
414,2025-04-18,1091,2062.0,401,0.0,1724.49,,0
415,2024-07-28,1067,2080.0,401,0.0,1281.67,Rewards,0
416,2025-03-25,1196,2004.0,403,3.0,339.83,Rewards,0
417,2024-11-02,1150,2037.0,402,0.0,1029.23,Payment,102923
418,2025-01-20,1157,2096.0,402,1.0,1153.33,Payment,115333
419,2025-04-17,1032,2005.0,402,1.0,770.4,Rewards,0
420,2024-06-19,1089,2058.0,401,,251.29,Payment,25129
421,2025-05-21,1070,2033.0,402,3.0,1324.01,Rewards,0
422,2025-04-03,1096,2028.0,404,2.0,990.11,Payment,99011
423,2024-12-27,1035,2029.0,401,2.0,36.17,Payment,3617
424,2024-10-24,1030,2053.0,403,3.0,984.09,Rewards,0
425,2024-12-24,1105,2013.0,402,1.0,2806.89,Payment,280689
426,2025-04-23,1116,2023.0,404,0.0,3775.88,Rewards,0
427,2025-03-28,1055,2060.0,404,3.0,1599.5,Payment,159950
428,2025-03-28,1020,2054.0,404,0.0,2234.58,Rewards,0
429,2024-07-16,1005,2077.0,401,0.0,1086.29,Rewards,0
430,2025-03-01,1116,2069.0,401,3.0,772.24,Rewards,0
431,2024-06-19,1058,2061.0,404,0.0,546.31,Payment,54631
432,2025-03-07,1021,2097.0,404,0.0,4052.4,Payment,405240
433,2024-12-21,1034,2026.0,403,0.0,1320.57,Rewards,0
434,2024-09-13,1108,2078.0,403,3.0,855.79,Rewards,0
435,2025-03-14,1094,2061.0,403,2.0,826.35,Payment,82635
436,2024-07-27,1030,2057.0,402,3.0,1611.66,Payment,161166
437,2024-12-29,1013,2013.0,401,3.0,2459.2,Rewards,0
438,2024-06-28,1066,2092.0,404,3.0,1065.96,Payment,106596
439,2025-02-12,1198,2081.0,404,1.0,1864.98,Payment,186498
440,2024-12-07,1071,2086.0,401,0.0,219.34,Payment,21934
441,2024-09-21,1171,2075.0,402,0.0,1121.71,Rewards,0
442,2025-02-18,1149,2040.0,402,1.0,66.55,Rewards,0
443,2024-06-02,1066,2064.0,403,0.0,1915.58,Rewards,0
444,2025-04-18,1147,2091.0,404,1.0,4825.57,Rewards,0
445,2024-11-22,1150,2061.0,401,3.0,1988.69,Rewards,0
446,2025-01-26,1089,2045.0,401,2.0,231.37,Payment,23137
447,2025-01-25,1019,2022.0,404,1.0,574.7,Payment,57470
448,2025-05-14,1048,2025.0,402,2.0,445.39,Payment,44539
449,2024-09-11,1039,2015.0,401,3.0,1540.28,Payment,154028
450,2024-12-13,1032,2040.0,404,2.0,147.82,Rewards,0
451,2025-05-02,1056,2016.0,401,3.0,1104.5,Rewards,0
452,2024-12-03,1175,2058.0,401,3.0,66.42,Rewards,0
453,2025-01-25,1025,2070.0,403,2.0,75.99,Payment,7599
454,2024-12-29,1127,2053.0,403,3.0,400.78,Payment,40078
455,2024-07-25,1058,2092.0,403,3.0,432.32,Rewards,0
456,2025-03-20,1121,2022.0,404,2.0,635.07,Payment,63507
457,2024-12-18,1101,2023.0,401,2.0,3334.38,Payment,333438
458,2024-11-19,1092,2071.0,403,3.0,1741.37,Payment,174137
459,2025-05-19,1116,2036.0,403,3.0,921.51,Payment,92151
460,2024-07-04,1118,2018.0,402,2.0,1244.0,Payment,124400
461,2024-11-06,1020,2035.0,403,2.0,3224.23,Payment,322423
462,2024-11-03,1199,2046.0,404,1.0,27.51,Rewards,0
463,2024-09-05,1190,2010.0,402,0.0,1876.75,Rewards,0
464,2024-11-25,1005,2010.0,401,1.0,1866.6,Rewards,0
465,2024-11-02,1020,2016.0,402,1.0,1343.92,Payment,134392
466,2025-04-12,1121,2069.0,403,1.0,1410.36,Rewards,0
467,2024-08-13,1161,2072.0,404,2.0,989.22,Rewards,0
468,2024-09-02,1020,2033.0,402,0.0,1528.67,Payment,152867
469,2024-07-27,1136,2091.0,404,3.0,3186.52,Payment,318652
470,2025-03-19,1048,2071.0,404,1.0,1309.68,Payment,130968
471,2025-03-31,1066,2030.0,403,2.0,1714.29,Rewards,0
472,2024-08-15,1163,2057.0,403,3.0,87.82,Rewards,0
473,2024-06-22,1047,2036.0,403,3.0,503.98,Payment,50398
474,2024-08-02,1087,2063.0,403,0.0,1694.92,Payment,169492
475,2025-05-15,1005,2091.0,402,2.0,4227.13,Payment,422713
476,2024-07-21,1063,2056.0,402,0.0,1483.88,Rewards,0
477,2024-07-10,1053,2087.0,403,1.0,132.26,Rewards,0
478,2025-05-10,1064,2038.0,402,0.0,474.69,Rewards,0
479,2024-07-18,1083,2041.0,401,1.0,688.97,Rewards,0
480,2025-03-14,1152,2019.0,402,0.0,2022.9,Rewards,0
481,2025-05-22,1015,2023.0,401,1.0,3012.58,Payment,301258
482,2025-01-11,1112,2002.0,404,1.0,127.0,Rewards,0
483,2025-02-09,1138,2024.0,402,2.0,586.88,Rewards,0
484,2025-04-01,1141,2097.0,402,2.0,2543.36,Rewards,0
485,2025-03-11,1187,2013.0,403,1.0,785.04,Payment,78504
486,2025-05-21,1048,2063.0,402,2.0,677.95,Payment,67795
487,2024-07-11,1011,2016.0,402,1.0,423.65,Payment,42365
488,2024-06-14,1099,2067.0,403,,1449.8,Payment,144980
489,2024-06-06,1167,2010.0,404,0.0,1499.78,Payment,149978
490,2025-04-23,1181,2039.0,403,0.0,850.71,Rewards,0
491,2024-08-29,1025,2068.0,404,1.0,1897.63,Payment,189763
492,2024-12-17,1191,2039.0,403,3.0,1250.64,Payment,125064
493,2024-08-14,1086,2068.0,404,2.0,1993.86,Payment,199386
494,2025-04-06,1162,2092.0,403,1.0,1122.97,Payment,112297
495,2025-02-27,1115,2050.0,401,2.0,1059.34,Rewards,0
496,2025-05-30,1076,2027.0,403,,1394.95,Payment,139495
497,2024-09-21,1142,2073.0,402,3.0,319.9,Payment,31990
498,2024-10-25,1059,2041.0,401,1.0,3756.11,Rewards,0
499,2025-03-17,1066,2038.0,401,3.0,159.05,Rewards,0
500,2025-03-08,1111,2015.0,402,0.0,1282.78,Rewards,0
501,2024-06-23,1081,2019.0,403,1.0,3531.36,Rewards,0
502,2025-05-31,1192,2064.0,401,2.0,338.62,Rewards,0
503,2024-10-13,1190,2079.0,403,3.0,1086.69,Payment,108669
504,2024-07-27,1124,2073.0,402,1.0,569.2,Rewards,0
505,2024-11-14,1147,2079.0,404,1.0,3172.45,Payment,317245
506,2024-06-11,1089,2056.0,402,1.0,778.95,Payment,77895
507,2025-03-04,1028,2031.0,402,2.0,1402.9,Payment,140290
508,2024-07-17,1005,2070.0,402,2.0,97.23,Payment,9723
509,2025-05-30,1171,2039.0,401,0.0,4051.35,Rewards,0
510,2024-12-31,1034,2041.0,403,0.0,4475.31,Rewards,0
511,2024-11-01,1130,2012.0,403,0.0,1026.27,Rewards,0
512,2024-11-22,1005,2097.0,403,3.0,582.68,Payment,58268
513,2025-01-31,1077,2097.0,403,2.0,4506.81,Rewards,0
514,2025-03-26,1020,2054.0,404,0.0,2843.23,Rewards,0
515,2025-01-27,1175,2035.0,402,2.0,1981.78,Rewards,0
516,2024-12-13,1116,2087.0,402,2.0,1802.35,Payment,180235
517,2025-04-30,1197,2039.0,402,0.0,4277.85,Rewards,0
518,2024-07-31,1089,2052.0,404,2.0,416.47,Payment,41647
519,2024-07-26,1020,2078.0,402,1.0,750.56,Rewards,0
520,2025-02-01,1128,2060.0,403,3.0,318.15,Payment,31815
521,2024-08-19,1034,2052.0,402,1.0,178.97,Rewards,0
522,2025-05-06,1157,2041.0,404,3.0,688.22,Payment,68822
523,2025-02-22,1080,2095.0,401,3.0,1761.65,Rewards,0
524,2025-04-18,1005,2005.0,404,0.0,907.13,Rewards,0
525,2025-04-20,1073,2054.0,403,0.0,4566.54,Rewards,0
526,2024-11-23,1023,2014.0,402,1.0,680.75,Rewards,0
527,2024-06-11,1182,2058.0,401,1.0,290.91,Rewards,0
528,2024-07-19,1092,2079.0,402,3.0,1268.98,Rewards,0
529,2024-10-13,1038,2023.0,402,0.0,1892.83,Payment,189283
530,2025-03-08,1160,2023.0,402,,554.93,Payment,55493
531,2024-12-02,1001,2063.0,402,3.0,911.66,Rewards,0
532,2024-12-27,1020,2071.0,402,,1323.89,Payment,132389
533,2024-06-16,1170,2077.0,403,0.0,863.07,Rewards,0
534,2024-08-13,1156,2089.0,402,2.0,231.6,Rewards,0
535,2024-09-30,1097,2097.0,404,0.0,1105.46,Rewards,0
536,2025-02-04,1134,2026.0,402,0.0,1959.73,Rewards,0
537,2024-12-10,1020,2040.0,403,2.0,96.0,Rewards,0
539,2024-06-11,1030,2026.0,404,2.0,1621.78,Payment,162178
540,2024-08-27,1176,2019.0,403,2.0,1012.27,Rewards,0
541,2024-10-12,1145,2003.0,402,2.0,984.26,Rewards,0
542,2024-11-26,1116,2080.0,404,2.0,1637.62,Payment,163762
543,2025-05-07,1020,2086.0,403,0.0,1386.71,Rewards,0
544,2025-03-20,1090,2023.0,403,2.0,3319.3,Rewards,0
545,2025-04-05,1099,2019.0,403,2.0,1721.74,Rewards,0
546,2024-07-07,1095,2038.0,402,1.0,1580.64,Rewards,0
547,2025-03-12,1113,2061.0,402,3.0,1071.07,Payment,107107
548,2025-03-11,1066,2066.0,402,0.0,1441.67,,144167
549,2024-12-07,1034,2076.0,401,0.0,1544.05,Rewards,0
550,2025-02-27,1020,2026.0,403,2.0,672.34,Rewards,0
551,2024-11-16,1116,2019.0,401,0.0,2076.43,Payment,207643
552,2024-10-07,1020,2021.0,401,2.0,148.92,Payment,14892
553,2024-06-13,1012,2013.0,401,1.0,4510.74,Rewards,0
554,2025-01-04,1114,2039.0,403,0.0,3900.84,Rewards,0
555,2024-11-23,1032,2041.0,404,1.0,4530.65,Payment,453065
556,2024-09-14,1046,2085.0,403,2.0,109.02,Rewards,0
557,2024-11-26,1118,2036.0,403,1.0,841.09,Payment,84109
558,2025-02-13,1066,2068.0,404,3.0,525.2,Rewards,0
559,2024-08-05,1016,2070.0,404,3.0,57.91,Payment,5791
560,2025-02-04,1066,2091.0,404,3.0,939.44,Payment,93944
561,2024-11-17,1103,2019.0,404,0.0,4176.65,Payment,417665
562,2025-04-22,1162,2096.0,402,3.0,810.47,Payment,81047
563,2024-12-21,1089,2041.0,404,2.0,3122.27,Rewards,0
565,2024-12-17,1028,2003.0,402,3.0,1437.96,Payment,143796
566,2024-11-07,1054,2060.0,402,3.0,752.56,Rewards,0
567,2024-11-09,1171,2013.0,401,1.0,2690.16,Rewards,0
568,2024-11-15,1021,2079.0,404,3.0,2544.77,Rewards,0
569,2024-11-12,1098,2023.0,404,3.0,1565.37,Payment,156537
570,2024-12-03,1139,2004.0,401,2.0,988.99,Rewards,0
571,2025-02-01,1020,2010.0,401,0.0,1101.43,Rewards,0
572,2024-12-21,1087,2001.0,404,3.0,696.45,Rewards,0
573,2024-10-19,1075,2013.0,403,2.0,2629.22,Rewards,0
574,2024-08-09,1020,2079.0,401,0.0,845.88,Rewards,0
575,2025-03-14,1157,2041.0,401,1.0,3825.35,Payment,382535
576,2025-01-18,1044,2035.0,404,0.0,879.81,Payment,87981
577,2024-07-31,1039,2096.0,404,1.0,1465.7,Payment,146570
578,2024-08-09,1088,2041.0,401,,2643.04,Payment,264304
579,2024-11-26,1136,2079.0,404,3.0,4672.5,Rewards,0
580,2024-11-19,1135,2005.0,401,2.0,891.98,Rewards,0
581,2025-05-03,1085,2019.0,403,3.0,3538.81,Payment,353881
582,2024-09-07,1197,2054.0,402,0.0,4242.6,Payment,424260
583,2024-06-06,1066,2044.0,402,2.0,96.22,Rewards,0
584,2024-07-09,1168,2027.0,401,0.0,1229.14,Payment,122914
585,2024-10-28,1165,2023.0,401,2.0,3472.15,Payment,347215
586,2024-07-03,1070,2088.0,403,0.0,171.66,Payment,17166
587,2024-11-01,1066,2033.0,402,3.0,441.3,Payment,44130
588,2024-11-02,1027,2079.0,402,0.0,3719.3,Payment,371930
589,2024-07-13,1020,2002.0,404,0.0,1345.98,Payment,134598
590,2024-09-17,1100,2065.0,404,3.0,1572.83,Payment,157283
591,2025-03-14,1000,2088.0,404,2.0,640.51,Payment,64051
592,2024-06-24,1165,2097.0,403,3.0,1804.81,Rewards,0
593,2024-08-23,1098,2038.0,404,2.0,1776.17,Rewards,0
594,2024-11-15,1034,2039.0,402,0.0,3395.33,Payment,339533
595,2024-12-03,1115,2002.0,401,2.0,133.49,Payment,13349
596,2024-07-20,1170,2086.0,402,1.0,121.91,Payment,12191
597,2024-07-29,1120,2079.0,401,1.0,3346.98,Payment,334698
598,2025-04-28,1024,2021.0,401,0.0,1210.21,Payment,121021
599,2024-12-30,1071,2094.0,404,1.0,1931.15,Rewards,0
600,2024-08-27,1116,2009.0,403,3.0,61.79,Rewards,0
601,2024-08-08,1034,2039.0,404,0.0,863.25,Rewards,0
602,2024-06-04,1180,2036.0,404,3.0,452.01,Payment,45201
603,2025-01-10,1105,2023.0,401,3.0,896.1,Rewards,0
604,2025-03-30,1107,2035.0,402,0.0,4382.29,Rewards,0
605,2025-05-28,1118,2084.0,402,1.0,340.97,Rewards,0
606,2025-04-05,1127,2013.0,401,2.0,1631.22,Payment,163122
607,2024-12-30,1116,2013.0,402,0.0,1022.29,Payment,102229
608,2025-04-25,1151,2053.0,402,2.0,264.76,Rewards,0
609,2024-09-02,1005,2048.0,402,,155.96,Rewards,0
610,2024-11-15,1032,2054.0,402,1.0,4890.0,Rewards,0
611,2024-08-23,1034,2019.0,404,1.0,1489.34,Rewards,0
612,2024-09-28,1116,2070.0,402,3.0,40.3,Rewards,0
613,2024-11-26,1003,2094.0,402,3.0,1789.05,Rewards,0
614,2024-12-25,1034,2005.0,401,0.0,818.92,Payment,81892
615,2025-03-24,1025,2030.0,401,0.0,842.91,Rewards,0
616,2024-08-30,1061,2011.0,401,2.0,945.6,Payment,94560
617,2024-12-20,1116,2017.0,404,2.0,1422.61,Payment,142261
618,2024-06-01,1098,2042.0,401,2.0,1244.38,Payment,124438
619,2024-12-20,1066,2042.0,401,2.0,266.38,Rewards,0
620,2024-10-25,1093,2082.0,401,1.0,703.11,Payment,70311
621,2024-12-13,1188,2074.0,402,1.0,1800.97,Payment,180097
622,2024-12-04,1013,2054.0,404,0.0,2893.57,Payment,289357
623,2025-03-29,1115,2086.0,401,3.0,811.83,Payment,81183
624,2024-08-14,1019,2041.0,401,3.0,1419.15,Rewards,0
625,2025-05-16,1005,2069.0,402,3.0,1307.13,Rewards,0
626,2024-09-27,1071,2066.0,403,2.0,1584.31,Payment,158431
627,2024-11-29,1135,2056.0,404,1.0,647.67,Rewards,0
628,2025-03-15,1089,2098.0,401,2.0,374.41,Payment,37441
629,2025-05-05,1073,2023.0,402,0.0,1924.82,Payment,192482
630,2024-07-23,1047,2013.0,403,1.0,2929.4,Rewards,0
631,2024-08-07,1006,2063.0,402,2.0,1941.79,Rewards,0
632,2024-12-14,1165,2060.0,403,1.0,1470.66,Payment,147066
633,2025-05-04,1028,2005.0,402,0.0,833.18,Payment,83318
634,2025-04-05,1023,2070.0,402,1.0,117.39,Rewards,0
635,2024-08-20,1032,2011.0,404,2.0,1047.53,Payment,104753
636,2024-06-24,1101,2079.0,403,0.0,2081.1,Payment,208110
637,2025-05-24,1022,2091.0,404,2.0,3776.0,Rewards,0
638,2025-04-26,1106,2039.0,401,2.0,4403.87,Rewards,0
639,2025-05-28,1005,2079.0,403,3.0,3898.6,Rewards,0
640,2024-07-27,1005,2091.0,401,2.0,1867.61,Payment,186761
641,2024-12-17,1006,2019.0,403,3.0,3496.61,Payment,349661
642,2024-09-26,1071,2041.0,404,0.0,2127.92,Rewards,0
643,2024-11-28,1066,2060.0,401,0.0,367.55,Payment,36755
644,2024-06-26,1177,2023.0,401,3.0,4798.2,Rewards,0
645,2024-06-21,1163,2065.0,402,1.0,1217.59,Payment,121759
646,2024-08-09,1080,2087.0,403,2.0,1181.09,Rewards,0
647,2025-03-29,1020,2062.0,404,1.0,351.38,Payment,35138
648,2024-08-31,1066,2009.0,401,0.0,53.62,Payment,5362
649,2024-10-24,1152,2043.0,402,0.0,281.26,Rewards,0
650,2024-07-24,1176,2023.0,402,0.0,3933.61,Payment,393361
651,2024-07-18,1032,2005.0,402,0.0,1821.63,Payment,182163
652,2024-06-19,1002,2015.0,402,1.0,735.49,Rewards,0
653,2024-07-09,1071,2044.0,403,1.0,183.26,Payment,18326
654,2025-03-28,1135,2035.0,403,0.0,944.09,Rewards,0
655,2024-08-28,1181,2089.0,402,0.0,741.9,Payment,74190
656,2024-10-30,1071,2097.0,403,0.0,2731.17,Rewards,0
657,2024-10-23,1184,2054.0,404,2.0,3812.78,Rewards,0
658,2025-02-01,1057,2037.0,404,0.0,1614.75,Payment,161475
659,2025-05-10,1003,2062.0,401,0.0,819.88,Payment,81988
660,2025-02-04,1189,2021.0,401,1.0,1210.17,Payment,121017
661,2025-05-29,1005,2035.0,403,3.0,3500.05,Payment,350005
662,2025-05-15,1130,2091.0,401,3.0,3327.67,Rewards,0
663,2024-07-26,1034,2063.0,401,3.0,687.56,Payment,68756
664,2024-10-01,1194,2097.0,404,1.0,2740.55,Payment,274055
665,2024-12-04,1138,2097.0,401,0.0,1915.52,Payment,191552
666,2024-10-28,1008,2041.0,402,1.0,2250.86,Rewards,0
667,2025-03-07,1125,2087.0,404,1.0,813.2,Payment,81320
668,2024-12-01,1157,2098.0,403,0.0,299.99,Payment,29999
669,2024-10-25,1149,2054.0,404,2.0,2353.68,Rewards,0
670,2024-06-24,1071,2075.0,401,0.0,273.22,Rewards,0
671,2024-08-10,1009,2054.0,404,3.0,4935.94,Payment,493594
672,2024-10-29,1146,2091.0,401,1.0,2762.46,Rewards,0
673,2025-03-07,1157,2079.0,402,0.0,2911.25,Payment,291125
674,2024-09-26,1005,2079.0,401,0.0,1730.14,Rewards,0
675,2024-12-19,1109,2019.0,403,2.0,2929.76,Rewards,0
676,2024-08-22,1159,2085.0,402,1.0,465.26,Payment,46526
677,2025-05-18,1119,2097.0,404,0.0,2139.24,Payment,213924
678,2024-08-01,1020,2052.0,403,0.0,1699.64,Payment,169964
679,2024-09-17,1041,2039.0,402,0.0,624.67,Rewards,0
680,2025-03-19,1124,2055.0,404,0.0,581.79,Payment,58179
681,2024-06-13,1071,2022.0,401,3.0,157.89,Rewards,0
682,2025-04-25,1076,2052.0,403,0.0,1687.63,Rewards,0
683,2025-04-05,1066,2074.0,403,0.0,288.44,Payment,28844
684,2025-03-22,1149,2095.0,402,1.0,391.55,Payment,39155
685,2025-05-22,1065,2007.0,404,0.0,876.37,Rewards,0
686,2025-01-30,1037,2091.0,403,0.0,4573.53,Rewards,0
687,2024-06-15,1013,2085.0,402,3.0,1919.04,Payment,191904
688,2024-10-24,1031,2030.0,404,3.0,1839.96,Payment,183996
689,2024-09-30,1193,2035.0,402,2.0,3950.33,Payment,395033
690,2024-11-07,1066,2062.0,404,2.0,1759.68,Payment,175968
691,2025-03-28,1178,2019.0,403,2.0,623.08,Payment,62308
692,2024-06-22,1161,2082.0,402,,645.82,Rewards,0
693,2024-12-21,1071,2098.0,402,3.0,672.83,Rewards,0
694,2024-11-27,1066,2039.0,403,1.0,2154.2,Rewards,0
695,2024-11-02,1146,2013.0,402,3.0,3655.68,Rewards,0
696,2024-08-09,1109,2019.0,401,1.0,1028.08,Rewards,0
697,2025-02-15,1116,2063.0,401,1.0,1730.78,Payment,173078
698,2025-03-14,1126,2055.0,402,2.0,419.26,Payment,41926
699,2024-08-14,1007,2041.0,402,1.0,3579.2,Payment,357920
700,2024-11-22,1116,2088.0,404,3.0,1485.4,Rewards,0
701,2024-09-13,1034,2035.0,404,0.0,0.0,Rewards,0
702,2024-12-04,1101,2016.0,401,2.0,1011.04,Payment,101104
703,2024-10-15,1022,2070.0,404,0.0,146.99,Rewards,0
704,2024-12-03,1071,2055.0,403,2.0,1535.05,Rewards,0
705,2024-09-16,1042,2046.0,402,3.0,30.81,Payment,3081
706,2024-09-03,1020,2091.0,404,3.0,2104.34,Rewards,0
707,2025-02-10,1126,2023.0,401,1.0,1312.95,Rewards,0
708,2024-08-09,1069,2084.0,402,0.0,1163.04,Rewards,0
709,2024-11-09,1032,2042.0,401,0.0,1201.16,Rewards,0
710,2025-05-15,1039,2091.0,404,2.0,526.12,Payment,52612
711,2025-05-22,1115,2070.0,402,0.0,49.61,Rewards,0
712,2025-03-20,1140,2048.0,401,1.0,1553.21,Rewards,0
713,2024-11-04,1071,2079.0,403,1.0,2708.8,Payment,270880
714,2024-11-14,1079,2077.0,402,0.0,1049.67,Payment,104967
715,2024-11-30,1121,2039.0,404,3.0,3262.41,Payment,326241
716,2024-11-15,1010,2059.0,402,1.0,1078.19,Payment,107819
717,2025-01-12,1032,2061.0,403,1.0,635.8,Rewards,0
718,2024-09-10,1145,2019.0,401,3.0,2590.95,Rewards,0
719,2025-02-15,1090,2019.0,401,3.0,1319.94,Rewards,0
720,2024-11-02,1020,2046.0,404,2.0,138.54,Payment,13854
721,2025-03-24,1066,2077.0,403,0.0,84.93,Rewards,0
722,2024-11-03,1032,2051.0,404,2.0,1928.13,Payment,192813
723,2025-01-25,1022,2013.0,402,0.0,1346.99,Rewards,0
724,2024-06-12,1037,2055.0,402,3.0,872.66,Payment,87266
725,2024-07-19,1189,2062.0,404,,523.13,Rewards,0
726,2024-09-28,1100,2013.0,401,3.0,4318.77,Payment,431877
727,2025-02-22,1141,2004.0,404,3.0,168.37,Payment,16837
728,2024-06-08,1141,2079.0,404,2.0,2463.04,Rewards,0
729,2024-08-06,1120,2029.0,402,2.0,129.48,Rewards,0
730,2025-02-14,1075,2049.0,404,2.0,1609.52,Rewards,0
731,2025-04-05,1072,2011.0,404,1.0,1009.76,Rewards,0
732,2025-03-17,1126,2029.0,401,2.0,59.99,Rewards,0
733,2024-08-05,1128,2019.0,403,1.0,1508.43,Payment,150843
734,2024-09-14,1090,2098.0,403,0.0,1856.93,Rewards,0
735,2024-11-15,1193,2019.0,401,0.0,1251.71,Rewards,0
736,2024-07-20,1089,2041.0,404,3.0,946.82,Rewards,0
737,2025-01-12,1035,2035.0,404,0.0,4141.15,Payment,414115
738,2024-10-16,1021,2079.0,403,1.0,3890.78,Rewards,0
739,2024-11-11,1005,2052.0,404,2.0,913.03,Payment,91303
740,2025-03-08,1132,2010.0,403,1.0,816.87,Payment,81687
741,2024-06-16,1038,2007.0,403,2.0,661.71,Rewards,0
742,2024-10-17,1135,2018.0,404,1.0,1267.5,Payment,126750
743,2024-12-31,1088,2083.0,404,2.0,1098.0,Payment,109800
744,2024-11-02,1032,2069.0,403,2.0,1526.24,Rewards,0
745,2024-08-06,1020,2041.0,404,0.0,4287.13,Payment,428713
746,2024-09-14,1031,2019.0,404,0.0,4923.28,Rewards,0
747,2025-03-22,1144,2080.0,402,2.0,1639.4,Rewards,0
748,2024-12-20,1005,2031.0,401,1.0,754.47,Payment,75447
749,2024-07-12,1105,2013.0,404,3.0,851.33,Rewards,0
750,2025-01-26,1143,2050.0,403,3.0,1393.58,Payment,139358
751,2025-05-14,1106,2018.0,402,3.0,1423.82,Rewards,0
752,2025-04-12,1071,2004.0,402,2.0,281.59,Rewards,0
753,2025-04-09,1089,2005.0,402,2.0,641.36,Rewards,0
754,2024-11-29,1036,2053.0,401,2.0,470.38,Payment,47038
755,2025-03-28,1031,2008.0,401,2.0,1805.56,Payment,180556
756,2025-03-13,1184,2016.0,402,3.0,1351.08,Rewards,0
757,2024-08-02,1022,2085.0,404,3.0,139.35,Rewards,0
758,2025-01-24,1071,2021.0,401,2.0,291.37,Rewards,0
759,2024-12-17,1034,2066.0,402,0.0,1875.55,Payment,187555
760,2024-08-14,1071,2039.0,404,2.0,702.43,Rewards,0
761,2025-04-12,1005,2013.0,403,0.0,947.0,Rewards,0
762,2024-08-09,1020,2019.0,403,1.0,4825.06,Payment,482506
763,2024-08-15,1076,2040.0,402,2.0,141.82,Rewards,0
764,2025-04-26,1071,2075.0,402,3.0,575.11,Rewards,0
765,2024-10-07,1016,2052.0,402,0.0,1928.78,Rewards,0
766,2025-01-25,1116,2046.0,404,1.0,29.93,Payment,2993
767,2024-12-13,1071,2054.0,404,,4825.01,Payment,482501
768,2024-12-31,1042,2091.0,403,3.0,4290.97,Payment,429097
769,2024-08-27,1072,2097.0,401,3.0,4237.24,Rewards,0
770,2025-02-18,1110,2097.0,403,2.0,4908.38,Payment,490838
771,2025-02-10,1169,2043.0,402,2.0,1399.1,Payment,139910
772,2025-01-12,1032,2013.0,402,3.0,2921.59,Payment,292159
773,2025-03-15,1019,2085.0,404,2.0,783.93,Payment,78393
774,2024-12-27,1196,2001.0,401,1.0,481.97,Payment,48197
775,2024-06-08,1181,2011.0,403,1.0,1012.93,Rewards,0
776,2024-10-24,1180,2026.0,401,3.0,590.83,Payment,59083
777,2024-12-03,1071,2072.0,402,,176.85,Payment,17685
778,2024-09-14,1058,2093.0,403,0.0,1401.32,Rewards,0
779,2024-12-11,1143,2000.0,404,0.0,679.85,Rewards,0
780,2025-04-05,1031,2059.0,404,0.0,487.87,Payment,48787
781,2024-09-21,1114,2046.0,402,0.0,41.59,Rewards,0
782,2025-02-01,1063,2054.0,403,,625.43,Rewards,0
783,2024-11-14,1089,2031.0,401,2.0,1652.19,Payment,165219
784,2024-12-07,1066,2079.0,404,3.0,884.91,Rewards,0
785,2024-06-27,1089,2088.0,401,0.0,911.74,Rewards,0
786,2024-10-01,1016,2013.0,401,3.0,3277.86,Rewards,0
787,2024-11-08,1168,2058.0,404,3.0,1257.5,Payment,125750
788,2024-10-15,1006,2042.0,402,0.0,181.71,Rewards,0
789,2025-03-15,1116,2032.0,403,3.0,318.46,Payment,31846
790,2024-06-20,1005,2083.0,403,1.0,651.92,Rewards,0
791,2024-10-16,1002,2084.0,402,,1678.59,Rewards,0
792,2025-04-11,1050,2081.0,402,2.0,977.66,Rewards,0
793,2025-02-02,1177,2070.0,403,3.0,24.68,Rewards,0
794,2025-04-18,1126,2013.0,402,3.0,1575.59,Payment,157559
795,2025-02-22,1084,2048.0,402,0.0,193.78,Rewards,0
796,2024-06-14,1020,2080.0,403,,435.76,Payment,43576
797,2024-08-11,1184,2097.0,402,0.0,1678.05,Payment,167805
798,2024-07-13,1035,2014.0,403,2.0,770.8,Payment,77080
799,2024-10-26,1005,2008.0,401,1.0,423.78,Rewards,0
800,2024-10-29,1153,2081.0,402,1.0,623.66,Payment,62366
801,2024-08-02,1020,2065.0,404,0.0,1592.44,Payment,159244
802,2024-12-30,1005,2082.0,403,3.0,1439.35,Payment,143935
803,2024-12-09,1126,2074.0,404,0.0,1795.03,Payment,179503
804,2024-11-20,1071,2046.0,402,2.0,21.87,Payment,2187
805,2025-03-01,1132,2074.0,401,2.0,961.72,Payment,96172
806,2024-11-08,1081,2013.0,402,2.0,2115.92,Rewards,0
807,2024-07-05,1131,2010.0,403,0.0,752.46,Rewards,0
808,2024-12-14,1172,2040.0,403,1.0,115.33,Rewards,0
809,2025-02-24,1002,2036.0,403,3.0,1652.63,Rewards,0
810,2025-03-04,1116,2029.0,402,1.0,82.22,Rewards,0
